src_ip,dst_ip,src_port,dst_port,protocol,flow_duration,packet_count,total_bytes,avg_pkt_size,std_pkt_size,pkt_len_entropy,payload_entropy,pkt_per_sec,bytes_per_sec,avg_inter_arrival,syn_rate,fin_rate,label
172.16.0.5,192.168.50.4,22898,16334,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
172.16.0.5,192.168.50.4,19255,19255,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22899,19379,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22900,63767,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
192.168.50.4,172.16.0.5,19255,19255,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
172.16.0.5,192.168.50.4,50491,50491,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
172.16.0.5,192.168.50.4,33422,33422,S,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,1.0,0,1
172.16.0.5,192.168.50.4,741,237,S,4.982948303222656e-05,2,120,60.0,0.0,-0.0,-0.0,40136.88038277512,2408212.822966507,4.982948303222656e-05,1.0,0,1
192.168.50.4,172.16.0.5,50491,50491,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
172.16.0.5,192.168.50.4,20219,20219,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22901,55907,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22902,51503,S,4.9114227294921875e-05,2,120,60.0,0.0,-0.0,-0.0,40721.398058252424,2443283.8834951455,4.9114227294921875e-05,1.0,0,1
172.16.0.5,192.168.50.4,22903,55907,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,32803,32803,S,1.9073486328125e-06,2,120,60.0,0.0,-0.0,-0.0,1048576.0,62914560.0,1.9073486328125e-06,1.0,0,1
192.168.50.4,172.16.0.5,51503,22902,RA,2.1457672119140625e-06,2,120,60.0,0.0,-0.0,-0.0,932067.5555555555,55924053.333333336,2.1457672119140625e-06,0.0,0,0
192.168.50.4,172.16.0.5,32803,32803,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
172.16.0.5,192.168.50.4,22904,38097,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22905,61809,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22906,64011,S,4.696846008300781e-05,2,120,60.0,0.0,-0.0,-0.0,42581.766497461926,2554905.989847716,4.696846008300781e-05,1.0,0,1
172.16.0.5,192.168.50.4,22907,34584,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
192.168.50.4,172.16.0.5,64011,22906,RA,5.1021575927734375e-05,2,120,60.0,0.0,-0.0,-0.0,39199.102803738315,2351946.168224299,5.1021575927734375e-05,0.0,0,0
172.16.0.5,192.168.50.4,22908,53108,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
172.16.0.5,192.168.50.4,22909,4339,S,4.8160552978515625e-05,2,120,60.0,0.0,-0.0,-0.0,41527.762376237624,2491665.7425742573,4.8160552978515625e-05,1.0,0,1
192.168.50.4,172.16.0.5,34584,22907,RA,2.1457672119140625e-06,2,120,60.0,0.0,-0.0,-0.0,932067.5555555555,55924053.333333336,2.1457672119140625e-06,0.0,0,0
172.16.0.5,192.168.50.4,63432,3016,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,63294,63294,S,4.8160552978515625e-05,2,120,60.0,0.0,-0.0,-0.0,41527.762376237624,2491665.7425742573,4.8160552978515625e-05,1.0,0,1
172.16.0.5,192.168.50.4,23237,23237,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22910,64594,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22911,21422,S,4.887580871582031e-05,2,120,60.0,0.0,-0.0,-0.0,40920.039024390244,2455202.3414634145,4.887580871582031e-05,1.0,0,1
172.16.0.5,192.168.50.4,22912,25351,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
192.168.50.4,172.16.0.5,64594,22910,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
172.16.0.5,192.168.50.4,22913,23759,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
192.168.50.4,172.16.0.5,25351,22912,RA,1.9073486328125e-06,2,120,60.0,0.0,-0.0,-0.0,1048576.0,62914560.0,1.9073486328125e-06,0.0,0,0
172.16.0.5,192.168.50.4,64099,64099,S,1.9073486328125e-06,2,120,60.0,0.0,-0.0,-0.0,1048576.0,62914560.0,1.9073486328125e-06,1.0,0,1
192.168.50.4,172.16.0.5,23759,22913,RA,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,0.0,0,0
172.16.0.5,192.168.50.4,22914,50706,S,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,1.0,0,1
172.16.0.5,192.168.50.4,22915,18133,S,4.792213439941406e-05,2,120,60.0,0.0,-0.0,-0.0,41734.36815920398,2504062.0895522386,4.792213439941406e-05,1.0,0,1
172.16.0.5,192.168.50.4,22916,7053,S,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,1.0,0,1
192.168.50.4,172.16.0.5,50706,22914,RA,3.0994415283203125e-06,2,120,60.0,0.0,-0.0,-0.0,645277.5384615385,38716652.307692304,3.0994415283203125e-06,0.0,0,0
192.168.50.4,172.16.0.5,18133,22915,RA,1.9073486328125e-06,2,120,60.0,0.0,-0.0,-0.0,1048576.0,62914560.0,1.9073486328125e-06,0.0,0,0
172.16.0.5,192.168.50.4,22917,14611,S,1.9073486328125e-06,2,120,60.0,0.0,-0.0,-0.0,1048576.0,62914560.0,1.9073486328125e-06,1.0,0,1
172.16.0.5,192.168.50.4,22918,12648,S,4.506111145019531e-05,2,120,60.0,0.0,-0.0,-0.0,44384.16931216931,2663050.1587301586,4.506111145019531e-05,1.0,0,1
172.16.0.5,192.168.50.4,22919,50356,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22920,18020,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22921,52032,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
192.168.50.4,172.16.0.5,50356,22919,RA,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0
172.16.0.5,192.168.50.4,22922,58389,S,4.8160552978515625e-05,2,120,60.0,0.0,-0.0,-0.0,41527.762376237624,2491665.7425742573,4.8160552978515625e-05,1.0,0,1
172.16.0.5,192.168.50.4,22923,6509,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22924,2835,S,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,1.0,0,1
172.16.0.5,192.168.50.4,36682,36682,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
172.16.0.5,192.168.50.4,23177,23177,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,62652,62652,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
192.168.50.4,172.16.0.5,36682,36682,RA,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,0.0,0,0
172.16.0.5,192.168.50.4,22925,60927,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
192.168.50.4,172.16.0.5,23177,23177,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
172.16.0.5,192.168.50.4,22795,22795,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
172.16.0.5,192.168.50.4,22926,36682,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
192.168.50.4,172.16.0.5,60927,22925,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
172.16.0.5,192.168.50.4,22927,13793,S,4.696846008300781e-05,2,120,60.0,0.0,-0.0,-0.0,42581.766497461926,2554905.989847716,4.696846008300781e-05,1.0,0,1
172.16.0.5,192.168.50.4,50964,50964,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22928,58068,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22929,63013,S,4.792213439941406e-05,2,120,60.0,0.0,-0.0,-0.0,41734.36815920398,2504062.0895522386,4.792213439941406e-05,1.0,0,1
172.16.0.5,192.168.50.4,22930,60845,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22931,7153,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
192.168.50.4,172.16.0.5,60845,22930,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
192.168.50.4,172.16.0.5,7153,22931,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
172.16.0.5,192.168.50.4,22932,58425,S,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,1.0,0,1
172.16.0.5,192.168.50.4,28079,28079,S,5.0067901611328125e-05,2,120,60.0,0.0,-0.0,-0.0,39945.752380952385,2396745.1428571427,5.0067901611328125e-05,1.0,0,1
192.168.50.4,172.16.0.5,58425,22932,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
192.168.50.4,172.16.0.5,28079,28079,RA,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,0.0,0,0
172.16.0.5,192.168.50.4,35842,35842,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,742,427,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
172.16.0.5,192.168.50.4,22933,3583,S,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,1.0,0,1
192.168.50.4,172.16.0.5,35842,35842,RA,4.887580871582031e-05,2,120,60.0,0.0,-0.0,-0.0,40920.039024390244,2455202.3414634145,4.887580871582031e-05,0.0,0,0
192.168.50.4,172.16.0.5,3583,22933,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
172.16.0.5,192.168.50.4,22934,37591,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22935,8065,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22936,15102,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22937,9557,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22938,60364,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22939,26902,S,4.696846008300781e-05,2,120,60.0,0.0,-0.0,-0.0,42581.766497461926,2554905.989847716,4.696846008300781e-05,1.0,0,1
192.168.50.4,172.16.0.5,8065,22935,RA,4.982948303222656e-05,2,120,60.0,0.0,-0.0,-0.0,40136.88038277512,2408212.822966507,4.982948303222656e-05,0.0,0,0
192.168.50.4,172.16.0.5,60364,22938,RA,5.1021575927734375e-05,2,120,60.0,0.0,-0.0,-0.0,39199.102803738315,2351946.168224299,5.1021575927734375e-05,0.0,0,0
172.16.0.5,192.168.50.4,38724,38724,S,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,1.0,0,1
172.16.0.5,192.168.50.4,22940,10063,S,4.982948303222656e-05,2,120,60.0,0.0,-0.0,-0.0,40136.88038277512,2408212.822966507,4.982948303222656e-05,1.0,0,1
172.16.0.5,192.168.50.4,22941,52929,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22942,7687,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22943,42070,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
192.168.50.4,172.16.0.5,10063,22940,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
192.168.50.4,172.16.0.5,52929,22941,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
192.168.50.4,172.16.0.5,7687,22942,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
172.16.0.5,192.168.50.4,56149,56149,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,24921,24921,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22944,19693,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
172.16.0.5,192.168.50.4,51756,51756,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
192.168.50.4,172.16.0.5,24921,24921,RA,2.86102294921875e-06,2,120,60.0,0.0,-0.0,-0.0,699050.6666666666,41943040.0,2.86102294921875e-06,0.0,0,0
192.168.50.4,172.16.0.5,19693,22944,RA,1.9073486328125e-06,2,120,60.0,0.0,-0.0,-0.0,1048576.0,62914560.0,1.9073486328125e-06,0.0,0,0
172.16.0.5,192.168.50.4,22945,23147,S,1.9073486328125e-06,2,120,60.0,0.0,-0.0,-0.0,1048576.0,62914560.0,1.9073486328125e-06,1.0,0,1
172.16.0.5,192.168.50.4,743,656,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
192.168.50.4,172.16.0.5,23147,22945,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
172.16.0.5,192.168.50.4,22946,24921,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22947,51723,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,45167,45167,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
192.168.50.4,172.16.0.5,51723,22947,RA,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0
192.168.50.4,172.16.0.5,45167,45167,RA,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0
172.16.0.5,192.168.50.4,22948,7981,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22949,7981,S,4.8160552978515625e-05,2,120,60.0,0.0,-0.0,-0.0,41527.762376237624,2491665.7425742573,4.8160552978515625e-05,1.0,0,1
172.16.0.5,192.168.50.4,22950,1033,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,27249,27249,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,21015,21015,S,4.9114227294921875e-05,2,120,60.0,0.0,-0.0,-0.0,40721.398058252424,2443283.8834951455,4.9114227294921875e-05,1.0,0,1
192.168.50.4,172.16.0.5,1033,22950,RA,1.9073486328125e-06,2,120,60.0,0.0,-0.0,-0.0,1048576.0,62914560.0,1.9073486328125e-06,0.0,0,0
192.168.50.4,172.16.0.5,27249,27249,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
172.16.0.5,192.168.50.4,22951,23395,S,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,1.0,0,1
172.16.0.5,192.168.50.4,22952,44603,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,52437,52437,S,4.696846008300781e-05,2,120,60.0,0.0,-0.0,-0.0,42581.766497461926,2554905.989847716,4.696846008300781e-05,1.0,0,1
172.16.0.5,192.168.50.4,22953,44976,S,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,1.0,0,1
172.16.0.5,192.168.50.4,22954,5009,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22955,49534,S,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,1.0,0,1
172.16.0.5,192.168.50.4,22956,49534,S,4.792213439941406e-05,2,120,60.0,0.0,-0.0,-0.0,41734.36815920398,2504062.0895522386,4.792213439941406e-05,1.0,0,1
192.168.50.4,172.16.0.5,44976,22953,RA,2.1457672119140625e-06,2,120,60.0,0.0,-0.0,-0.0,932067.5555555555,55924053.333333336,2.1457672119140625e-06,0.0,0,0
192.168.50.4,172.16.0.5,5009,22954,RA,2.1457672119140625e-06,2,120,60.0,0.0,-0.0,-0.0,932067.5555555555,55924053.333333336,2.1457672119140625e-06,0.0,0,0
192.168.50.4,172.16.0.5,49534,22955,RA,1.9073486328125e-06,2,120,60.0,0.0,-0.0,-0.0,1048576.0,62914560.0,1.9073486328125e-06,0.0,0,0
172.16.0.5,192.168.50.4,22957,10026,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
172.16.0.5,192.168.50.4,22958,48323,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22959,63021,S,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,1.0,0,1
192.168.50.4,172.16.0.5,48323,22958,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
172.16.0.5,192.168.50.4,22960,37273,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
192.168.50.4,172.16.0.5,37273,22960,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
172.16.0.5,192.168.50.4,22961,9590,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,50293,50293,S,4.9114227294921875e-05,2,120,60.0,0.0,-0.0,-0.0,40721.398058252424,2443283.8834951455,4.9114227294921875e-05,1.0,0,1
172.16.0.5,192.168.50.4,22962,18496,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22963,61437,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
192.168.50.4,172.16.0.5,50293,50293,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
172.16.0.5,192.168.50.4,744,35,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22964,45597,S,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,1.0,0,1
172.16.0.5,192.168.50.4,22965,10101,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
172.16.0.5,192.168.50.4,22966,64282,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
192.168.50.4,172.16.0.5,45597,22964,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
172.16.0.5,192.168.50.4,22967,34085,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22968,47309,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22969,10466,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
192.168.50.4,172.16.0.5,34085,22967,RA,2.1457672119140625e-06,2,120,60.0,0.0,-0.0,-0.0,932067.5555555555,55924053.333333336,2.1457672119140625e-06,0.0,0,0
172.16.0.5,192.168.50.4,22970,57576,S,2.1457672119140625e-06,2,120,60.0,0.0,-0.0,-0.0,932067.5555555555,55924053.333333336,2.1457672119140625e-06,1.0,0,1
172.16.0.5,192.168.50.4,22971,23074,S,4.792213439941406e-05,2,120,60.0,0.0,-0.0,-0.0,41734.36815920398,2504062.0895522386,4.792213439941406e-05,1.0,0,1
192.168.50.4,172.16.0.5,10466,22969,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
192.168.50.4,172.16.0.5,57576,22970,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
172.16.0.5,192.168.50.4,43827,43827,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,17020,17020,S,4.792213439941406e-05,2,120,60.0,0.0,-0.0,-0.0,41734.36815920398,2504062.0895522386,4.792213439941406e-05,1.0,0,1
172.16.0.5,192.168.50.4,61109,61109,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22932,22932,S,1.1920928955078125e-06,2,120,60.0,0.0,-0.0,-0.0,1677721.6,100663296.0,1.1920928955078125e-06,1.0,0,1
192.168.50.4,172.16.0.5,61109,61109,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
172.16.0.5,192.168.50.4,40932,40932,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,22972,62197,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
172.16.0.5,192.168.50.4,22973,36914,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
192.168.50.4,172.16.0.5,62197,22972,RA,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,0.0,0,0
172.16.0.5,192.168.50.4,22974,36914,S,4.696846008300781e-05,2,120,60.0,0.0,-0.0,-0.0,42581.766497461926,2554905.989847716,4.696846008300781e-05,1.0,0,1
172.16.0.5,192.168.50.4,22975,59921,S,9.5367431640625e-07,2,120,60.0,0.0,-0.0,-0.0,2097152.0,125829120.0,9.5367431640625e-07,1.0,0,1
172.16.0.5,192.168.50.4,6673,6673,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
172.16.0.5,192.168.50.4,55340,55340,S,0.0,2,120,60.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0,1
