src_ip,dst_ip,protocol,duration,packet_count,byte_count,avg_packet_size,packets_per_second,bytes_per_second,is_attack,tcp_packet_count,udp_packet_count,http_packet_count,dns_query_count,unique_dns_queries,syn_flag_ratio,packet_size_std,packet_size_entropy,inter_arrival_time_mean,inter_arrival_time_std,ttl_mean,ttl_std,tcp_flag_P,tcp_flag_A,tcp_flag_R,tcp_flag_S,tcp_flag_F
192.168.50.8,172.217.9.225,6,170.86044096946716,36,4088,113.55555555555556,0.21069827395817864,23.925959553917618,0,36,0,0,0,0,0.05555555555555555,118.52342582433147,3.257343109945321,0.00011802381939358181,0.0003233048800346124,128.0,0.0,16.0,34.0,,2.0,2.0
172.217.9.225,192.168.50.8,6,170.81987977027893,28,8152,291.14285714285717,0.16391534777834293,47.722782681751845,0,28,0,0,0,0,0.07142857142857142,462.0636717322558,2.50321923476899,0.009037085941859655,0.01409424029371755,53.0,0.0,16.0,28.0,,2.0,2.0
192.168.50.8,172.217.6.228,6,170.40115594863892,50,8960,179.2,0.29342523952754546,52.58180292333614,0,50,0,0,0,0,0.04,270.84770628528497,3.2388585173045463,0.00023493289947509766,0.0007632031981595661,128.0,0.0,24.0,48.0,,2.0,2.0
172.217.6.228,192.168.50.8,6,170.3598690032959,44,9186,208.77272727272728,0.25827678934848647,53.92114970352719,0,44,0,0,0,0,0.045454545454545456,334.4841254309228,3.0772635327360707,0.0010291012850674715,0.0030947801285247244,53.0,0.0,28.0,44.0,,2.0,2.0
192.168.50.8,172.217.12.198,6,170.29395699501038,46,5710,124.1304347826087,0.2701211529270402,33.53025615681303,0,46,0,0,0,0,0.13043478260869565,143.10479721786928,3.414769199151419,0.009628446205802586,0.04232667637079932,128.0,0.0,18.0,40.0,2.0,6.0,4.0
192.168.50.8,172.217.11.10,6,170.2577178478241,54,6802,125.96296296296296,0.3171662388207568,39.95119919368125,0,54,0,0,0,0,0.07407407407407407,134.9489564631017,3.6201565996249414,8.165836334228516e-05,0.00019725562818964952,128.0,0.0,24.0,50.0,2.0,4.0,4.0
192.168.50.8,172.217.3.99,6,464.345419883728,114,14022,123.0,0.24550689016927435,30.197347490820746,0,114,0,0,0,0,0.14035087719298245,136.06138965329572,4.358665009699781,0.0013422317672194097,0.009895061305173305,128.0,0.0,48.0,98.0,2.0,16.0,4.0
172.217.12.198,192.168.50.8,6,170.2525279521942,47,15472,329.1914893617021,0.27606051178985896,90.8767710300574,0,47,0,0,0,0,0.2978723404255319,603.095618483464,2.839772186465768,0.03503086719107121,0.18016689858278043,116.0,0.0,14.0,47.0,,14.0,4.0
172.217.11.10,192.168.50.8,6,170.21668004989624,43,14008,325.7674418604651,0.2526191909476513,82.29510759987672,0,43,0,0,0,0,0.09302325581395349,528.1832767361046,2.917021269701664,0.0008418227350989053,0.002719291204020367,53.0,0.0,24.0,43.0,,4.0,4.0
172.217.3.99,192.168.50.8,6,478.6458270549774,128,31166,243.484375,0.267421113409807,65.11286266039099,0,128,0,0,0,0,0.375,413.9934703662117,4.001494523547871,0.03339392505586147,0.1610567353947265,71.703125,28.78350204951397,44.0,128.0,,48.0,4.0
192.168.50.8,172.217.6.230,6,171.03375816345215,36,4088,113.55555555555556,0.21048476269577035,23.901714163897477,0,36,0,0,0,0,0.05555555555555555,118.52342582433147,3.257343109945321,0.06765925221972996,0.2254606479022119,128.0,0.0,16.0,34.0,,2.0,2.0
172.217.6.230,192.168.50.8,6,170.9926929473877,30,8706,290.2,0.175446093531205,50.91445634275569,0,30,0,0,0,0,0.06666666666666667,472.8453164971959,2.5566053913809186,0.0037167549133300783,0.008598461989932969,53.0,0.0,16.0,30.0,,2.0,2.0
192.168.50.8,204.154.111.114,6,229.3497440814972,32,10134,316.6875,0.13952489952911878,44.1857916196278,0,32,0,0,0,0,0.125,468.5052986293218,2.6741096257966164,0.006246887147426605,0.03236754515600153,128.0,0.0,12.0,28.0,,4.0,4.0
204.154.111.114,192.168.50.8,6,229.34957194328308,35,23476,670.7428571428571,0.1526054733978545,102.3590312425152,0,35,0,0,0,0,0.11428571428571428,673.7657644212286,3.0421395089768155,0.004054369245256696,0.007918295703252396,53.0,0.0,20.0,35.0,,4.0,4.0
192.168.50.6,104.27.180.86,6,5.319133996963501,10,624,62.4,1.8800052801280498,117.31232947999031,0,10,0,8,0,0,0.4,2.9393876913398134,2.3014822685378054,0.005511856079101563,0.0122539309862231,128.0,0.0,,6.0,,4.0,2.0
104.27.180.86,192.168.50.6,6,5.303954124450684,8,516,64.5,1.5083086716607939,97.28590932212121,0,8,0,4,0,0,0.75,2.598076211353316,2.0786171815491663,0.00784975290298462,0.01323704264865821,59.0,0.0,,8.0,,6.0,2.0
192.168.50.6,52.216.18.11,6,23.176403045654297,48,4638,96.625,2.071072025518656,200.11733446574016,0,48,0,48,0,0,0.08333333333333333,117.89960860127286,3.455981068522576,0.15505519012610117,0.7713757186289121,128.0,0.0,4.0,44.0,,4.0,4.0
52.216.18.11,192.168.50.6,6,23.17796492576599,65,66492,1022.9538461538461,2.8043877108357416,2868.759194906002,0,65,0,65,0,0,0.06153846153846154,992.3792300987365,3.650844720740118,0.04127604044400729,0.29695350902774703,222.2923076923077,45.67636085360131,12.0,65.0,,4.0,4.0
192.168.50.6,172.217.9.225,6,170.950679063797,32,3824,119.5,0.18718849305101581,22.36902491959639,0,32,0,0,0,0,0.0625,124.44175344312696,3.130603419101086,0.21716860681772232,0.8085921453062199,128.0,0.0,16.0,30.0,,2.0,2.0
172.217.9.225,192.168.50.6,6,170.90940117835999,25,7818,312.72,0.14627633019385608,45.74353397822267,0,25,0,0,0,0,0.08,617.37687161085,2.168814906292256,0.006785316467285156,0.014086937198457734,53.0,0.0,12.0,25.0,,2.0,2.0
192.168.50.6,172.217.11.10,6,171.22363209724426,40,6478,161.95,0.23361261240669462,37.833562579264196,0,40,0,0,0,0,0.05,244.37153578107248,3.065229073961545,0.0007714152336120606,0.0033620001160816313,128.0,0.0,20.0,38.0,,2.0,2.0
192.168.50.6,172.217.6.228,6,489.633908033371,98,21140,215.71428571428572,0.2001495370155631,43.175114413357186,0,98,0,0,0,0,0.02040816326530612,306.449649624701,3.9189851692621325,0.0016387165809164243,0.005045596901461778,128.0,0.0,56.0,96.0,,2.0,
172.217.11.10,192.168.50.6,6,171.18232107162476,29,9518,328.2068965517241,0.16941001745072756,55.60153607227672,0,29,0,0,0,0,0.06896551724137931,518.1947030771978,2.609651674171492,0.007733673884950835,0.013731000826859692,55.758620689655174,2.486587086526889,20.0,29.0,,2.0,2.0
172.217.6.228,192.168.50.6,6,489.5716531276703,106,15022,141.71698113207546,0.21651580381096405,30.683966083474544,0,106,0,0,0,0,0.018867924528301886,223.38682731374635,4.140909015485139,0.0012115082650814416,0.003507005428581487,53.0,0.0,74.0,106.0,,2.0,
192.168.50.6,65.55.252.93,6,30.045165061950684,12,776,64.66666666666667,0.3993987044257197,25.827782886196538,0,12,0,0,0,0,1.0,1.8856180831641267,2.484478510800312,1.1724620660146077,1.7006820797444138,128.0,0.0,,,,12.0,
192.168.50.6,162.248.19.151,6,116.46886706352234,44,8242,187.3181818181818,0.37778336056108724,70.76569222146549,0,44,0,0,0,0,0.045454545454545456,452.0098939347192,2.6320341487476573,0.0037495981563221326,0.006456084750187906,128.0,0.0,8.0,42.0,,2.0,2.0
162.248.19.151,192.168.50.6,6,116.44043779373169,49,14800,302.0408163265306,0.4208160062640868,127.10361005527518,0,49,0,0,0,0,0.04081632653061224,654.3851128235176,2.6579682029493394,0.009043795721871513,0.026577030241163188,246.0,0.0,8.0,49.0,,2.0,4.0
192.168.50.6,23.192.125.11,6,115.87595701217651,34,2922,85.94117647058823,0.2934172098913254,25.21662021477803,0,34,0,34,0,0,0.058823529411764705,102.27441206539298,3.1664141388916605,1.3795148554970236,2.957441090428591,128.0,0.0,2.0,32.0,,2.0,2.0
192.168.50.6,23.194.110.93,6,360.36729097366333,204,114924,563.3529411764706,0.5660891127183596,318.90796661786646,0,204,0,0,0,0,0.029411764705882353,915.4669294747558,4.304440834977795,0.39797184163448857,1.4283897909660563,128.0,0.0,48.0,198.0,6.0,6.0,6.0
23.192.125.11,192.168.50.6,6,115.8537449836731,30,3670,122.33333333333333,0.25894717520117977,31.677871099610993,0,30,0,30,0,0,0.06666666666666667,213.99678086883046,2.6976310355457738,0.002169632911682129,0.005730448019628847,57.0,0.0,2.0,30.0,,2.0,2.0
23.194.110.93,192.168.50.6,6,360.34550404548645,207,38190,184.4927536231884,0.5744486823786494,105.9816192272494,0,207,0,0,0,0,0.028985507246376812,326.19926439588664,4.5624043963024175,0.0042005518208379335,0.007917938410750294,57.0,0.0,46.0,207.0,4.0,6.0,2.0
192.168.50.6,173.194.205.108,6,1.6018579006195068,38,4902,129.0,23.722453774023137,3060.1965368489846,0,38,0,0,0,0,0.05263157894736842,84.07452834116569,3.4723566977246207,0.0002768667120682566,0.0006661815424422756,128.0,0.0,26.0,36.0,,2.0,2.0
173.194.205.108,192.168.50.6,6,1.6016480922698975,48,10084,210.08333333333334,29.96913006774987,6296.014741733118,0,48,0,0,0,0,0.041666666666666664,369.3751386538563,3.062870793391302,0.03129031260808309,0.0789638082235348,107.0,0.0,24.0,46.0,2.0,2.0,2.0
192.168.50.8,172.217.10.74,6,25.929487228393555,22,3496,158.9090909090909,0.8484548809707795,134.8271938124475,0,22,0,0,0,0,0.09090909090909091,151.56723953141577,2.7399306318885137,0.0002308433706110174,0.0006646963476648071,128.0,0.0,12.0,20.0,2.0,2.0,
192.168.50.8,172.217.10.34,6,237.64373588562012,156,32788,210.17948717948718,0.6564448224088014,137.97123613551142,0,156,0,24,0,0,0.07692307692307693,263.1068683911706,4.473337104995548,0.013343328084701147,0.09923201800398125,128.0,0.0,74.0,144.0,6.0,12.0,4.0
192.168.50.8,172.217.11.34,6,25.929182052612305,26,3726,143.30769230769232,1.0027312063775864,143.69909519088029,0,26,0,0,0,0,0.07692307692307693,143.06124810744234,2.8948562292927553,0.0022278473927424504,0.009890226145050817,128.0,0.0,12.0,24.0,2.0,2.0,
172.217.10.74,192.168.50.8,6,0.5734069347381592,19,6696,352.42105263157896,33.13528115713524,11677.570664640923,0,19,0,0,0,0,0.10526315789473684,619.0867055836935,1.9852196729384046,0.005003213882446289,0.00940536855880543,53.526315789473685,1.5344610249592896,8.0,19.0,,2.0,
172.217.10.34,192.168.50.8,6,237.60244393348694,195,36610,187.74358974358975,0.820698629070445,154.08090671932817,0,195,0,16,0,0,0.10256410256410256,330.53122106683696,4.546594475287852,0.006476448743771284,0.02394248796386693,53.0,0.0,110.0,195.0,,20.0,4.0
172.217.11.34,192.168.50.8,6,0.8519201278686523,30,10738,357.93333333333334,35.214568852897614,12604.468011413821,0,30,0,0,0,0,0.06666666666666667,465.1760192538829,2.7681465172161306,0.0026811679204305013,0.00706048445345844,53.0,0.0,16.0,30.0,,2.0,
192.168.50.8,172.217.10.98,6,24.970655918121338,103,29412,285.5533980582524,4.1248415875712885,1177.8625317829778,0,103,0,0,0,0,0.019417475728155338,468.26506326945264,3.75932829377296,0.0005569388565507908,0.0026249383546035816,128.0,0.0,40.0,101.0,2.0,2.0,
172.217.10.98,192.168.50.8,6,0.9160170555114746,158,148266,938.3924050632911,172.4858713594343,161859.431664417,0,158,0,0,0,0,0.012658227848101266,677.8583627442512,4.727056008872508,0.001376327080062673,0.0040378286953443995,53.0,0.0,78.0,158.0,,2.0,
192.168.50.8,63.241.108.103,6,0.5678939819335938,21,11692,556.7619047619048,36.97873312285887,20588.34988916504,0,21,0,0,0,0,0.09523809523809523,757.3003999019214,2.2679611427469046,0.000820296151297433,0.0026096026629470487,128.0,0.0,8.0,19.0,,2.0,
192.168.50.8,69.172.216.55,6,10.478153944015503,34,12910,379.70588235294116,3.24484639008561,1232.0872616472125,0,34,0,0,0,0,0.058823529411764705,609.8547333978403,2.577410840254645,0.000914917272679946,0.0036047927937531876,128.0,0.0,8.0,32.0,,2.0,2.0
69.172.216.55,192.168.50.8,6,10.478082180023193,42,45268,1077.8095238095239,4.0083671113092025,4320.256247493929,0,42,0,0,0,0,0.047619047619047616,954.5626582266486,3.308361668977612,0.0021729526065644763,0.005475371679501066,50.0,0.0,12.0,42.0,,2.0,2.0
63.241.108.103,192.168.50.8,6,2.673454999923706,26,21138,813.0,9.725243178112958,7906.622703805834,0,26,0,0,0,0,0.07692307692307693,612.5676100832275,2.8888977392431183,0.0025154994084284855,0.01024374720622138,233.23076923076923,33.84160808634576,18.0,26.0,2.0,2.0,
192.168.50.8,72.167.239.239,6,0.06832003593444824,10,1464,146.4,146.36994643262202,21428.56015773586,0,10,0,10,0,0,0.2,169.8159003156065,1.7971290259565544,0.00012693405151367187,0.0001486682445260062,128.0,0.0,2.0,8.0,,2.0,2.0
72.167.239.239,192.168.50.8,6,0.06844091415405273,11,5188,471.6363636363636,160.72257561084365,75802.61111536881,0,11,0,11,0,0,0.18181818181818182,738.7963519040796,1.4378398041690363,0.0032862533222545276,0.0071831959280166625,52.0,0.0,2.0,11.0,,2.0,2.0
192.168.50.8,23.203.134.74,6,24.206642150878906,74,11220,151.6216216216216,3.0570121844558757,463.50914472425575,0,74,0,0,0,0,0.10810810810810811,158.52382400052278,3.9017925212108007,0.0001574206996608425,0.0005307183636795306,128.0,0.0,32.0,66.0,8.0,8.0,6.0
192.168.50.8,69.172.216.58,6,5.124901056289673,18,2404,133.55555555555554,3.5122629300148174,469.0822268753123,0,18,0,0,0,0,0.1111111111111111,158.98575136093947,2.4258731473057873,0.0007370445463392469,0.0024222182803367684,128.0,0.0,6.0,16.0,,2.0,2.0
23.203.134.74,192.168.50.8,6,0.1116940975189209,66,36382,551.2424242424242,590.8996219681138,325728.9400976351,0,66,0,0,0,0,0.12121212121212122,725.7779120324088,3.4602602892580987,0.000489216862302838,0.0016811904708425713,58.0,0.0,30.0,66.0,,8.0,6.0
69.172.216.58,192.168.50.8,6,5.1028149127960205,15,11944,796.2666666666667,2.9395540023184865,2340.6688669128002,0,15,0,0,0,0,0.13333333333333333,837.4416968097274,2.1556160886268048,0.001646741231282552,0.005640236025921098,50.0,0.0,4.0,15.0,,2.0,2.0
192.168.50.8,199.166.0.200,6,10.108371019363403,20,5328,266.4,1.9785581634952238,527.0878947551276,0,20,0,0,0,0,0.1,434.2667843618712,2.1350150186640047,0.0002465009689331055,0.0005757973695250501,128.0,0.0,6.0,18.0,,2.0,2.0
199.166.0.200,192.168.50.8,6,10.108218908309937,23,14430,627.3913043478261,2.2753761279439417,1427.5511967926554,0,23,0,0,0,0,0.08695652173913043,787.3406941216986,2.4301599027568934,0.0009284330450970193,0.0018215203395162106,50.0,0.0,8.0,23.0,,2.0,2.0
192.168.50.8,172.217.10.70,6,24.056989908218384,24,5302,220.91666666666666,0.9976310457610944,220.39332519272176,0,24,0,0,0,0,0.08333333333333333,311.57087431629776,2.520438085405232,0.0007269481817881266,0.0026539615505306252,128.0,0.0,12.0,22.0,2.0,2.0,
172.217.10.70,192.168.50.8,6,0.22246193885803223,28,9318,332.7857142857143,125.86422712906707,41885.81672816596,0,28,0,0,0,0,0.07142857142857142,482.03084942347664,2.5967142693531207,0.004060276917048863,0.008571689507664383,53.0,0.0,16.0,28.0,,2.0,
192.168.50.8,69.172.216.111,6,22.96624207496643,74,33348,450.64864864864865,3.2221205262249315,1452.044260926338,0,74,0,0,0,0,0.08108108108108109,690.2248836906283,3.387699777875095,0.037409002716476854,0.17327891917267849,128.0,0.0,28.0,68.0,2.0,6.0,4.0
192.168.50.8,172.217.3.102,6,22.955294132232666,36,5388,149.66666666666666,1.5682656816603633,234.71709702183438,0,36,0,0,0,0,0.1111111111111111,158.6855731032633,3.17966838155687,0.00026761160956488713,0.0009604966159072077,128.0,0.0,16.0,32.0,4.0,4.0,
69.172.216.111,192.168.50.8,6,15.207914113998413,78,34262,439.2564102564103,5.1289085021990894,2252.905937209554,0,78,0,0,0,0,0.07692307692307693,656.6022375505163,3.6042454843579406,0.00994888635782095,0.06428140060692801,50.0,0.0,34.0,78.0,,6.0,4.0
172.217.3.102,192.168.50.8,6,0.33066391944885254,35,15278,436.51428571428573,105.84765358838565,46204.012900667316,0,35,0,0,0,0,0.11428571428571428,669.6895387919293,2.7170046701211983,0.005015482221330915,0.011178477745957989,53.0,0.0,16.0,35.0,,4.0,
192.168.50.8,18.196.116.174,6,19.15758514404297,21,10880,518.0952380952381,1.096171560356078,567.9212655559108,0,21,0,0,0,0,0.09523809523809523,757.4755633186744,2.2094239708788086,0.01582757631937663,0.046553000746485114,128.0,0.0,6.0,19.0,2.0,2.0,
18.196.116.174,192.168.50.8,6,10.537214040756226,19,12244,644.421052631579,1.8031331551690133,1161.9769658889156,0,19,0,0,0,0,0.10526315789473684,762.1799287355402,2.27823252239368,0.01591743920978747,0.03139079723532188,239.0,0.0,8.0,19.0,,2.0,
192.168.50.8,52.85.93.117,6,18.92127799987793,14,1750,125.0,0.7399077377379224,92.4884672172403,0,14,0,14,0,0,0.14285714285714285,154.3400697902432,2.1363608081278898,0.05686036178043911,0.20060384149975025,128.0,0.0,2.0,12.0,2.0,2.0,
52.85.93.117,192.168.50.8,6,10.097790956497192,10,4484,448.4,0.9903156089367972,444.0575190472598,0,10,0,10,0,0,0.2,470.79702632875666,1.7132604017636577,0.009247469902038574,0.014451188545180528,245.0,0.0,4.0,10.0,,2.0,
192.168.50.6,172.217.10.34,6,172.34897303581238,68,7642,112.38235294117646,0.3945483329678459,44.34027000794527,0,68,0,16,0,0,0.11764705882352941,123.179690530418,3.858660957317838,0.0860653800122878,0.4926236929520531,128.0,0.0,24.0,60.0,,8.0,8.0
172.217.10.34,192.168.50.6,6,172.30777406692505,48,14630,304.7916666666667,0.27857129639058886,84.90620971238157,0,48,0,8,0,0,0.16666666666666666,463.4545985644716,3.0558284862174556,0.0023954312006632486,0.008351814262668648,53.0,0.0,20.0,48.0,,8.0,8.0
192.168.50.6,172.217.10.78,6,170.5345048904419,32,3824,119.5,0.18764530978969954,22.423614519869094,0,32,0,0,0,0,0.0625,124.44175344312696,3.130603419101086,0.00017806142568588257,0.0005166524183452362,128.0,0.0,16.0,30.0,,2.0,2.0
192.168.50.6,172.217.10.70,6,191.51068091392517,84,14664,174.57142857142858,0.4386178337371896,76.57014183240652,0,84,0,0,0,0,0.047619047619047616,306.34124629842694,3.705916789397437,0.04552270401091803,0.2466023926593546,128.0,0.0,40.0,80.0,2.0,4.0,4.0
172.217.10.78,192.168.50.6,6,170.49337887763977,26,8204,315.53846153846155,0.15249859068521227,48.119170691595436,0,26,0,0,0,0,0.07692307692307693,503.25029945875394,2.392701917652736,0.0019966822404127857,0.00572587609851379,53.0,0.0,12.0,26.0,,2.0,2.0
172.217.10.70,192.168.50.6,6,191.469584941864,96,44294,461.3958333333333,0.5013851157046615,231.33700328148205,0,96,0,0,0,0,0.041666666666666664,595.7901874675673,3.8445555919584384,0.004299228390057881,0.012792543748285388,53.0,0.0,48.0,96.0,,4.0,4.0
192.168.50.6,104.19.199.151,6,170.15045595169067,32,3682,115.0625,0.1880688466041224,21.639671662386835,0,32,0,0,0,0,0.0625,124.27865300907473,3.1174065964501065,0.0008261427283287048,0.0029615051903880154,128.0,0.0,16.0,30.0,,2.0,2.0
104.19.199.151,192.168.50.6,6,170.13533997535706,28,10464,373.7142857142857,0.1645748614253547,61.50397678410399,0,28,0,0,0,0,0.07142857142857142,522.8093654986119,2.5534720924956797,0.002278625965118408,0.0050731729072202685,59.0,0.0,12.0,28.0,,2.0,2.0
192.168.50.9,173.194.205.108,6,1.6661949157714844,36,5198,144.38888888888889,21.606115622631833,3119.6830279566743,0,36,0,0,0,0,0.05555555555555555,85.991691387333,3.441051271454752,0.00011514955096774631,0.00031291956613307325,64.0,0.0,26.0,34.0,,2.0,2.0
173.194.205.108,192.168.50.9,6,1.6661460399627686,47,10590,225.31914893617022,28.208811756411375,6355.985457455244,0,47,0,0,0,0,0.0425531914893617,468.1694140710348,2.950021889075437,0.03570274089245086,0.08698102380771823,107.0,0.0,24.0,45.0,2.0,2.0,2.0
192.168.50.9,91.189.89.199,17,2.1457672119140625e-06,2,180,90.0,932067.5555555555,83886080.0,0,0,2,0,0,0,0.0,0.0,0.6931471805599453,0.009801983833312988,0.009799838066101074,64.0,0.0,,,,,
91.189.89.199,192.168.50.9,17,1.9073486328125e-06,2,180,90.0,1048576.0,94371840.0,0,0,2,0,0,0,0.0,0.0,0.6931471805599453,0.03139042854309082,0.03138852119445801,52.0,0.0,,,,,
192.168.50.9,172.217.10.74,6,59.015949964523315,34,5326,156.64705882352942,0.5761154403248387,90.24678926970856,0,34,0,0,0,0,0.058823529411764705,180.3225675662989,3.078812698586436,0.06131832038655,0.34589397048750414,64.0,0.0,14.0,32.0,,2.0,
172.217.10.74,192.168.50.9,6,58.931270122528076,29,12296,424.0,0.4920986759610661,208.64983860749203,0,29,0,0,0,0,0.06896551724137931,592.6082034182624,2.64997705060253,0.008606261220471612,0.018806312508994442,55.41379310344828,2.4985132321016277,18.0,29.0,,2.0,
192.168.50.9,172.217.12.206,6,78.43468594551086,24,2486,103.58333333333333,0.30598707332968694,31.695161012400074,0,24,0,24,0,0,0.16666666666666666,119.86204454380972,2.7981758817235676,0.3964765965938568,1.1169103523594621,64.0,0.0,2.0,20.0,,4.0,
172.217.12.206,192.168.50.9,6,71.63438010215759,20,2746,137.3,0.2791955478846617,38.333548724564054,0,20,0,20,0,0,0.1,211.24679879231306,2.3417853228869916,0.013156163692474365,0.01656996789935654,120.0,2.0,2.0,20.0,,2.0,
192.168.50.8,23.63.78.40,6,40.21208691596985,16,1554,97.125,0.3978903167456786,38.64509701392403,0,16,0,16,0,0,0.125,95.97582703472787,2.448179268623578,0.23436345160007477,0.40330621822525525,128.0,0.0,2.0,14.0,,2.0,
192.168.50.8,172.217.6.234,6,2.728165864944458,32,4384,137.0,11.729492114531489,1606.940419690814,0,32,0,0,0,0,0.0625,130.44826560748135,3.1431899370986383,0.0008510872721672058,0.002183384878060533,128.0,0.0,16.0,30.0,,2.0,
23.63.78.40,192.168.50.8,6,40.21208214759827,14,1656,118.28571428571429,0.3481540684367714,41.18165266652096,0,14,0,14,0,0,0.14285714285714285,130.5392270389187,2.2282731110962555,0.012235913957868303,0.016741552124232846,53.0,0.0,2.0,14.0,,2.0,
172.217.6.234,192.168.50.8,6,2.7679660320281982,34,9442,277.70588235294116,12.28338773185264,3411.16902835743,0,34,0,0,0,0,0.058823529411764705,389.57167500396883,2.8448552564247374,0.002750522950116326,0.008084399259498274,55.05882352941177,2.4607647839237514,18.0,34.0,,2.0,
192.168.50.8,52.41.78.152,6,40.63715600967407,22,3742,170.0909090909091,0.5413764682440544,92.08321564405689,0,22,0,0,0,0,0.09090909090909091,207.08208936442858,2.5374597195042403,0.014925089749422941,0.04000393016991947,128.0,0.0,6.0,20.0,,2.0,
192.168.50.8,34.208.208.167,6,0.6592628955841064,18,3934,218.55555555555554,27.303220188134528,5967.270456673402,0,18,0,0,0,0,0.1111111111111111,223.70372823154148,2.436324379562981,0.010751790470547147,0.041986237311218914,128.0,0.0,8.0,16.0,,2.0,
52.41.78.152,192.168.50.8,6,40.637223958969116,20,7702,385.1,0.492159602737474,189.53066301420122,0,20,0,0,0,0,0.1,591.3679818860674,2.0958420319418893,0.023286187648773195,0.03657405261473015,231.0,0.0,6.0,20.0,,2.0,
34.208.208.167,192.168.50.8,6,0.3517179489135742,14,7696,549.7142857142857,39.80462197975613,21881.1693397288,0,14,0,0,0,0,0.14285714285714285,649.41747837927,2.0014748702293,0.012671998568943568,0.026730874386201146,230.0,0.0,8.0,14.0,,2.0,
192.168.50.8,8.8.8.8,17,12.072432041168213,56,4506,80.46428571428571,4.6386676528005575,373.24707934855917,0,0,56,0,56,19,0.0,8.015530206405307,4.020350955025225,0.0031482194151197162,0.01231040202874895,128.0,0.0,,,,,
8.8.8.8,192.168.50.8,17,12.078794002532959,56,6352,113.42857142857143,4.636224443289341,525.8803154245338,0,0,56,0,56,0,0.0,23.442069282486518,4.00450707977461,0.004227144377572196,0.010321608488765588,107.17857142857143,0.5380899704756915,,,,,
192.168.50.8,172.217.1.162,6,0.9123668670654297,174,38298,220.10344827586206,190.71275632757246,41976.53529789294,0,174,0,0,0,0,0.034482758620689655,374.02292739616166,4.335953806518944,0.0006534231120142443,0.003621109289074232,128.0,0.0,62.0,168.0,,6.0,
192.168.50.8,172.217.2.161,6,0.38417601585388184,18,2694,149.66666666666666,46.85352353397863,7012.4106889188015,0,18,0,0,0,0,0.1111111111111111,158.6855731032633,2.486521200996924,0.0003801319334242079,0.0008199948935984497,128.0,0.0,8.0,16.0,,2.0,
172.217.1.162,192.168.50.8,6,0.9526607990264893,262,236358,902.1297709923664,275.01918864273006,248102.9976687725,0,262,0,0,0,0,0.022900763358778626,702.0122918928485,5.196099862850534,0.0013830443374983226,0.004330631946583507,58.0,0.0,116.0,262.0,,6.0,
172.217.2.161,192.168.50.8,6,0.20058298110961914,16,7112,444.5,79.76748531449913,35456.64722229486,0,16,0,0,0,0,0.125,564.3465247523014,2.0720076499376816,0.0005901157855987549,0.0009424411356694492,58.0,0.0,8.0,16.0,,2.0,
192.168.50.8,172.217.2.164,6,0.35433101654052734,58,12930,222.93103448275863,163.6887466592023,36491.30162592217,0,58,0,0,0,0,0.06896551724137931,290.8680149832724,3.4596518336596986,0.00024066711294239965,0.0005321611825388252,128.0,0.0,32.0,54.0,,4.0,2.0
172.217.2.164,192.168.50.8,6,0.39396095275878906,61,15814,259.24590163934425,154.83768016306058,40141.03400161705,0,61,0,0,0,0,0.06557377049180328,439.5253272598469,3.3124224714010397,0.0015555991501104637,0.0038401733890237703,58.0,0.0,40.0,61.0,,4.0,2.0
192.168.50.8,172.217.2.166,6,0.5888199806213379,222,33994,153.12612612612614,377.0252493227895,57732.41588053561,0,222,0,0,0,0,0.10810810810810811,176.9058953339657,4.96542482165637,0.00031404452280955273,0.0016503661899644956,128.0,0.0,100.0,198.0,18.0,24.0,18.0
172.217.2.166,192.168.50.8,6,14.386204957962036,235,89166,379.4297872340426,16.335093284621905,6198.020969432327,0,235,0,0,0,0,0.13617021276595745,551.812917694029,4.686035662858995,0.0004688374539639087,0.0017393651661895995,58.0,0.0,108.0,235.0,,32.0,16.0
192.168.50.8,172.217.0.98,6,20.44680404663086,70,16478,235.4,3.4235179170474965,805.8961176729806,0,70,0,0,0,0,0.05714285714285714,412.9212446529172,3.457642776826684,0.0006213085991995676,0.002434806468885876,128.0,0.0,40.0,66.0,,4.0,2.0
172.217.0.98,192.168.50.8,6,20.4870867729187,89,20030,225.0561797752809,4.344199884858523,977.6890302664744,0,89,0,0,0,0,0.0449438202247191,402.09016707923905,3.6991301102255267,0.004676532209589241,0.013597942982592632,58.0,0.0,56.0,89.0,,4.0,2.0
192.168.50.8,172.217.2.174,6,0.36945509910583496,18,2694,149.66666666666666,48.72039943030717,7291.81978140264,0,18,0,0,0,0,0.1111111111111111,158.6855731032633,2.486521200996924,0.0005912118487887912,0.0013634123986055017,128.0,0.0,8.0,16.0,,2.0,
172.217.2.174,192.168.50.8,6,0.18491101264953613,17,7510,441.7647058823529,91.93611433095273,40614.130507379705,0,17,0,0,0,0,0.11764705882352941,762.669115626689,1.8593975479694178,0.0010848886826459098,0.0017804861321430888,58.0,0.0,8.0,17.0,,2.0,
192.168.50.8,23.194.140.249,6,30.182732820510864,20,3378,168.9,0.6626305218594678,111.91829514206411,0,20,0,0,0,0,0.1,190.07074998536729,2.4982806987485935,0.0032166004180908202,0.00739876843880206,128.0,0.0,6.0,18.0,,2.0,
